name~location_id~city~state~awards~positive~uName~uLocation
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Rvdbergh~Zoersel, Belgium
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Hfoil~Jersey City
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~negative~mcdunne~Jersey City, New Jersey
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~hi3655~Nyc
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Maroonsabr~Jersey City, New Jersey
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~in2itMinnesota~Jersey City, New Jersey
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Arlingtoniantravelle~Arlington, Virginia
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~negative~shark769~Valrico, Florida
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~alcarp~Buffalo, NY
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Mona B~Logan, Utah
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~PAffenita~New York City, New York
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Mitch M~Colleyville, Texas
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~negative~GRFoster~Hamilton
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~andrewpitagorsky~New York City, New York
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~Hoppy75~Warwick, United Kingdom
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~Crystal_Lank~Thunder Bay, Canada
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~Michael A~New Providence, New Jersey
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~Nic0lasBer~Paris
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~negative~Therealtruth22~New Hampshire
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~negative~NHtraveler2213~Portsmouth, New Hampshire
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~enagriffin~Welwyn Garden City, United Kingdom
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~negative~Robert B~The Hague, The Netherlands
Lincoln Square Steak~7616347~New York City~New York~Certificate of Excellence 2016~positive~David C~Greensboro, North Carolina, United States
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~David G~Branford, Connecticut
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~talkslikeaduck~Santa Clarita, California
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~negative~Twochefs66~Portland, Oregon
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~negative~DeHypnotist~Portland, Oregon
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~annashoe~Nantes, France
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~GP_SteveL~Grants Pass, Oregon
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~negative~ShamrockGo~San Francisco
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~Courtney M~Saint Louis, Missouri
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~Helene C~Indianapolis, Indiana
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~FuzzyBeaver~Montreal, Canada
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~negative~Jane D~Frederick, Maryland
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~643PennyB~Kelowna, Canada
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~Evan R~Basking Ridge, New Jersey
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~negative~dthomas34~Huron, South Dakota
Little Bird Bistro~2140471~Portland~Oregon~Certificate of Excellence 2016~positive~SnowSurfer4Ever~Denver, Colorado
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~Willy1043~Milwaukee, Wisconsin
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~ivoryhoofranch~Phoenix, Arizona
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~Vicki M~Phoenix, Arizona
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~WilsonUGA~Statham, Ga
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~positive~Christopher D~Oakton, Virginia
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~Chris P~Phoenix, Arizona
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~Marilyn Z~Phoenix
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~Peggy W~Tampa, Florida
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~AZVAL~Scottsdale, Arizona
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~stoandgmt412~Redondo Beach, CA
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~negative~Tom G~Rio Verde, Arizona, United States
Little Miss Bbq~6380620~Phoenix~Arizona~Certificate of Excellence 2016~positive~kcp4art~Phoenix, Arizona
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~negative~Robert L~Schenectady
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Janet D~Troy, New York, United States
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~negative~bullklages~Santa Monica, California
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Nancy M~Troy, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~negative~Ralph A~Dorado, Puerto Rico
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~laura p~Troy, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~John B~Slingerlands, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~hockeygump~Connecticut
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Robert J~Melrose, NY
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Joe T~Brentwood, California
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~David B~Rotterdam, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~RonnySlamawics~Albany, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~negative~Rob M~Plymouth, Massachusetts
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~negative~Renate B~Fort Lauderdale, Florida
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Nancy1092~Wenonah, New Jersey
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Fez H~Troy, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~LakeRecluse~Grafton, New York
Lo Porto Ristorante Caffe~420193~Troy~New York~Certificate of Excellence 2016~positive~Susan C~Boston, United States
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Irmgard H~Corby, United Kingdom
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Aniaschwartz~River vale 
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~flygirl_luvjonz~Washington DC, District of Columbia
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Rod H~Berkeley, United Kingdom
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~JGDerYak~Surrey
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~VinceDarwin~Darwin
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~leavingAZ2011~Boston, Massachusetts
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~MDF_U2~Irvine, California, United States
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Brad J~Graceville
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Alicyn~Alexandria, Virginia
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Tracey N~Norwich, United Kingdom
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~ktball2016~Washington DC, District of Columbia
Logan Tavern~481021~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~EleanoreE~Baltimore, Maryland
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~M_Norstein~San Diego, California
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~Cindy L~Bismarck, North Dakota
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~positive~albcx~Derbyshire, United Kingdom
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~Segaria226~London, United Kingdom
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~Holly C~Cincinnati, Ohio
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~positive~KatlynSanchez~Albuquerque, New Mexico
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~positive~PRcontributor~Guaynabo, Puerto Rico
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~Cotuprado~Toronto, Canada
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~tanewman~England
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~Temiekam~Atlanta, Georgia
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~BexCass~UK
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~positive~inferno16978~Oakville, Canada
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~nkrannitz~vancouver, canada
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~negative~larnskeet~Miami Beach, Florida
Los Tacos No. 1~4578404~New York City~New York~Certificate of Excellence 2016~positive~omribesor~Beersheba, Israel
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Diane M~Whitesboro, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Foodie418~Syracuse, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Justin A~Dayton, Ohio
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Hilary B~Oakville
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~negative~Susan S~Barneveld, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~James C~Utica, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Bill B~Utica, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~negative~James L~Utica, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~negative~Ken W~Hamilton, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~negative~Rakesh K~Providence, Rhode Island
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Ann K~New Hartford, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Brian F~Utica, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~Candice P~Utica, New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~herovb~Upstate New York
Lotus Garden~1896529~Utica~New York~Certificate of Excellence 2016~positive~hilwoman~Utica, New York
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~Michael O~London, United Kingdom
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~h2hbuilding~Oxford, United Kingdom
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~negative~Ronald G~Palm Bay, Florida
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~negative~KCS~Zurich, Switzerland
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~Roscoetravels~Henderson, Nevada
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~TIGRGR~Denver, Colorado
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~cr159~St. Petersburg, Florida
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~negative~hannahclark16~Droitwich, United Kingdom
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~Christy N~Chicago, Illinois
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~negative~tootski~Franklin, Tennessee
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~positive~shiner00747~Columbus, Ohio
Lou Mitchell's Restaurant~427842~Chicago~Illinois~Certificate of Excellence 2016~negative~Ted C~Dublin, Ireland
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~negative~Christine R~Valatie, New York
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~negative~558renater~Delmar
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~positive~Billsfun7~Latham, New York, United States
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~negative~Roxanne S~Niskayuna, New York
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~positive~Patricia K~Amelia Island, Florida
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~positive~Beeinthestarts~Troy, New York
Lucas Confectionery~3645914~Troy~New York~Certificate of Excellence 2016~positive~gwizz~ft worth
